"범죄별","처분결과별","항목","단위","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년",
"상해","구공판_불구속","소년범죄자 처분결과","명","36","40","53","42","27","37","65","64","216","254","236","266","280","269",
"상해","구약식","소년범죄자 처분결과","명","413","492","651","239","219","99","228","219","387","286","315","349","294","238",
"상해","소년보호송치","소년범죄자 처분결과","명","369","604","756","850","957","928","1088","806","1916","1656","1885","2117","1779","1599",
"상해","가정보호송치","소년범죄자 처분결과","명","7","4","7","11","2","1","5","7","14","15","14","16","10","12",
"상해","성매매보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"상해","아동보호송치","소년범죄자 처분결과","명","","","","","","","","","","","-","","-","-",
"상해","불기소","소년범죄자 처분결과","명","1312","1603","2240","1831","1552","1519","1769","1442","2715","2034","2064","2287","1776","1616",
"상해","기소유예","소년범죄자 처분결과","명","1225","1509","2109","1706","1434","1263","1483","1170","2131","1617","1671","1825","1348","1196",
"상해","혐의없음","소년범죄자 처분결과","명","55","80","99","96","100","126","150","136","443","307","271","317","276","277",
"상해","죄가안됨","소년범죄자 처분결과","명","27","10","22","27","17","24","26","32","29","12","16","20","27","10",
"상해","공소권없음","소년범죄자 처분결과","명","5","4","10","2","1","106","110","104","112","98","106","125","125","133",
"상해","기소중지","소년범죄자 처분결과","명","16","23","25","26","22","29","18","17","198","208","341","20","15","32",
"상해","참고인중지","소년범죄자 처분결과","명","2","1","3","-","-","2","5","2","6","2","1","2","-","-",
"상해","공소보류","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"협박","합계","소년범죄자 처분결과","명","27","46","84","63","57","65","176","127","230","259","317","454","453","574",
"협박","기소","소년범죄자 처분결과","명","1","3","12","2","3","1","7","7","7","29","29","25","40","46",
"협박","구공판_구속","소년범죄자 처분결과","명","-","-","-","-","1","-","-","-","2","4","4","2","5","1",
"협박","구공판_불구속","소년범죄자 처분결과","명","1","-","-","-","1","-","1","2","2","19","9","13","21","26",
"협박","구약식","소년범죄자 처분결과","명","-","3","12","2","1","1","6","5","3","6","16","10","14","19",
"협박","소년보호송치","소년범죄자 처분결과","명","2","6","8","15","14","18","39","32","74","81","88","138","135","195",
"협박","가정보호송치","소년범죄자 처분결과","명","-","-","-","1","-","-","1","-","4","8","7","12","13","19",
"협박","성매매보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"협박","아동보호송치","소년범죄자 처분결과","명","","","","","","","","","","","-","","-","-",
"협박","불기소","소년범죄자 처분결과","명","24","37","63","43","40","45","129","85","136","135","176","276","263","310",
"협박","기소유예","소년범죄자 처분결과","명","9","8","16","10","7","13","27","28","51","58","64","68","62","77",
"협박","혐의없음","소년범죄자 처분결과","명","4","3","13","6","11","9","24","13","31","26","45","108","88","96",
"협박","죄가안됨","소년범죄자 처분결과","명","1","1","-","-","1","-","-","-","1","-","-","2","-","-",
"협박","공소권없음","소년범죄자 처분결과","명","10","25","34","27","21","23","78","44","53","51","67","98","113","137",
"협박","기소중지","소년범죄자 처분결과","명","-","-","1","2","-","1","-","3","9","6","17","2","2","3",
"협박","참고인중지","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","1","-","1",
"협박","공소보류","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"공갈","합계","소년범죄자 처분결과","명","405","562","1046","1495","1422","1509","2711","1098","1567","1057","1243","1311","1571","1497",
"공갈","기소","소년범죄자 처분결과","명","20","31","62","56","49","42","109","59","134","116","135","125","160","204",
"공갈","구공판_구속","소년범죄자 처분결과","명","7","7","17","18","14","7","25","4","25","14","26","13","18","21",
"공갈","구공판_불구속","소년범죄자 처분결과","명","3","9","23","18","17","26","62","36","71","64","79","75","102","140",
"공갈","구약식","소년범죄자 처분결과","명","10","15","22","20","18","9","22","19","38","38","30","37","40","43",
"공갈","소년보호송치","소년범죄자 처분결과","명","153","259","501","714","755","781","1429","566","879","592","719","799","961","912",
"공갈","가정보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"공갈","성매매보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
